,Date,Country,Confirmed,Recovered,Deaths
12346,2020-03-27,Nigeria,70,3,1
12296,2020-03-27,Honduras,68,0,1
12391,2020-03-27,Trinidad and Tobago,66,1,2
12240,2020-03-27,Bolivia,61,0,0
12314,2020-03-27,Kyrgyzstan,58,0,0
12321,2020-03-27,Liechtenstein,56,0,0
12361,2020-03-27,Rwanda,54,0,0
12353,2020-03-27,Paraguay,52,1,3
12260,2020-03-27,Congo (Kinshasa),51,2,3
12233,2020-03-27,Bangladesh,48,11,5
12335,2020-03-27,Monaco,42,1,0
12310,2020-03-27,Kenya,31,1,1
12290,2020-03-27,Guatemala,28,4,1
12306,2020-03-27,Jamaica,26,2,1
12325,2020-03-27,Madagascar,26,0,0
12390,2020-03-27,Togo,25,1,1
12234,2020-03-27,Barbados,24,0,0
12395,2020-03-27,Uganda,23,0,0
12406,2020-03-27,Zambia,22,0,0
12328,2020-03-27,Maldives,16,9,0
12279,2020-03-27,Ethiopia,16,0,0
12387,2020-03-27,Tanzania,13,1,0
12274,2020-03-27,El Salvador,13,0,0
12269,2020-03-27,Djibouti,12,0,0
12275,2020-03-27,Equatorial Guinea,12,0,0
12270,2020-03-27,Dominica,11,0,0
12329,2020-03-27,Mali,11,0,0
12336,2020-03-27,Mongolia,11,0,0
12231,2020-03-27,Bahamas,10,1,0
12345,2020-03-27,Niger,10,0,1
12278,2020-03-27,Eswatini,9,0,0
12340,2020-03-27,Namibia,8,2,0
12247,2020-03-27,Burma,8,0,0
12291,2020-03-27,Guinea,8,0,0
12294,2020-03-27,Haiti,8,0,0
12381,2020-03-27,Suriname,8,0,0
12283,2020-03-27,Gabon,7,0,1
12225,2020-03-27,Antigua and Barbuda,7,0,0
12289,2020-03-27,Grenada,7,0,0
12339,2020-03-27,Mozambique,7,0,0
12370,2020-03-27,Seychelles,7,0,0
12238,2020-03-27,Benin,6,0,0
12276,2020-03-27,Eritrea,6,0,0
12315,2020-03-27,Laos,6,0,0
12249,2020-03-27,Cabo Verde,5,0,1
12293,2020-03-27,Guyana,5,0,1
12407,2020-03-27,Zimbabwe,5,0,1
12280,2020-03-27,Fiji,5,0,0
12384,2020-03-27,Syria,5,0,0
12341,2020-03-27,Nepal,4,1,0
12224,2020-03-27,Angola,4,0,0
12259,2020-03-27,Congo (Brazzaville),4,0,0
12295,2020-03-27,Holy See,4,0,0
12363,2020-03-27,Saint Lucia,3,1,0
12284,2020-03-27,Gambia,3,0,1
12380,2020-03-27,Sudan,3,0,1
12239,2020-03-27,Bhutan,3,0,0
12253,2020-03-27,Central African Republic,3,0,0
12254,2020-03-27,Chad,3,0,0
12319,2020-03-27,Liberia,3,0,0
12331,2020-03-27,Mauritania,3,0,0
12375,2020-03-27,Somalia,3,0,0
12344,2020-03-27,Nicaragua,2,0,1
12237,2020-03-27,Belize,2,0,0
12292,2020-03-27,Guinea-Bissau,2,0,0
12362,2020-03-27,Saint Kitts and Nevis,2,0,0
12320,2020-03-27,Libya,1,0,0
12352,2020-03-27,Papua New Guinea,1,0,0
12364,2020-03-27,Saint Vincent and the Grenadines,1,0,0
12389,2020-03-27,Timor-Leste,1,0,0
12582,2020-03-28,US,121465,1072,2731
12493,2020-03-28,Italy,92472,12384,10023
12444,2020-03-28,China,81999,75100,3299
12566,2020-03-28,Spain,73235,12285,5982
12474,2020-03-28,Germany,57695,8481,433
12470,2020-03-28,France,38105,5724,2317
12489,2020-03-28,Iran,35408,11679,2517
12586,2020-03-28,United Kingdom,17312,151,1457
12571,2020-03-28,Switzerland,14076,1530,264
12530,2020-03-28,Netherlands,9819,6,640
12499,2020-03-28,"Korea, South",9478,4811,144
12424,2020-03-28,Belgium,9134,1063,353
12417,2020-03-28,Austria,8271,225,68
12581,2020-03-28,Turkey,7402,70,108
12440,2020-03-28,Canada,5576,466,61
12545,2020-03-28,Portugal,5170,43,100
12536,2020-03-28,Norway,4015,7,23
12431,2020-03-28,Brazil,3904,6,111
12416,2020-03-28,Australia,3640,244,14
12492,2020-03-28,Israel,3619,89,12
12570,2020-03-28,Sweden,3447,16,105
12454,2020-03-28,Czechia,2631,11,11
12491,2020-03-28,Ireland,2415,5,36
12455,2020-03-28,Denmark,2366,57,65
12515,2020-03-28,Malaysia,2320,320,27
12443,2020-03-28,Chile,1909,61,6
12511,2020-03-28,Luxembourg,1831,40,18
12460,2020-03-28,Ecuador,1823,3,48
12495,2020-03-28,Japan,1693,404,52
12544,2020-03-28,Poland,1638,7,18
12538,2020-03-28,Pakistan,1495,29,12
12547,2020-03-28,Romania,1452,139,37
12548,2020-03-28,Russia,1264,49,4
12576,2020-03-28,Thailand,1245,97,6
12555,2020-03-28,Saudi Arabia,1203,37,4
12564,2020-03-28,South Africa,1187,31,1
12469,2020-03-28,Finland,1167,10,9
12488,2020-03-28,Indonesia,1155,59,102
12543,2020-03-28,Philippines,1075,35,68
12476,2020-03-28,Greece,1061,52,32
12487,2020-03-28,India,987,84,24
12486,2020-03-28,Iceland,963,114,2
12521,2020-03-28,Mexico,848,4,16
12560,2020-03-28,Singapore,802,198,2
12539,2020-03-28,Panama,786,2,14
12459,2020-03-28,Dominican Republic,719,3,28
12456,2020-03-28,Diamond Princess,712,597,10
12414,2020-03-28,Argentina,690,72,18
12562,2020-03-28,Slovenia,684,10,9
12542,2020-03-28,Peru,671,16,16
12557,2020-03-28,Serbia,659,0,10
12451,2020-03-28,Croatia,657,45,5
12465,2020-03-28,Estonia,645,20,1
12445,2020-03-28,Colombia,608,10,6
12546,2020-03-28,Qatar,590,45,1
12461,2020-03-28,Egypt,576,121,36
12490,2020-03-28,Iraq,506,131,42
12420,2020-03-28,Bahrain,476,265,4
12585,2020-03-28,United Arab Emirates,468,52,2
12410,2020-03-28,Algeria,454,31,29
12531,2020-03-28,New Zealand,451,50,0
12505,2020-03-28,Lebanon,412,30,8
12415,2020-03-28,Armenia,407,30,1
12526,2020-03-28,Morocco,402,11,25
12510,2020-03-28,Lithuania,394,1,7
12584,2020-03-28,Ukraine,356,5,9
12485,2020-03-28,Hungary,343,34,11
12433,2020-03-28,Bulgaria,331,11,7
12411,2020-03-28,Andorra,308,1,3
12504,2020-03-28,Latvia,305,1,0
12587,2020-03-28,Uruguay,303,0,1
12449,2020-03-28,Costa Rica,295,3,2
12561,2020-03-28,Slovakia,292,2,0
12573,2020-03-28,Taiwan*,283,30,2
12580,2020-03-28,Tunisia,278,2,8
12429,2020-03-28,Bosnia and Herzegovina,258,5,5
12496,2020-03-28,Jordan,246,18,1
12535,2020-03-28,North Macedonia,241,3,4
12501,2020-03-28,Kuwait,235,64,0
12522,2020-03-28,Moldova,231,2,2
12497,2020-03-28,Kazakhstan,228,16,1
12553,2020-03-28,San Marino,224,6,22
12434,2020-03-28,Burkina Faso,207,21,11
12409,2020-03-28,Albania,197,31,10
12418,2020-03-28,Azerbaijan,182,15,4
12453,2020-03-28,Cyprus,179,15,5
12590,2020-03-28,Vietnam,174,21,0
12537,2020-03-28,Oman,152,23,0
12518,2020-03-28,Malta,149,2,0
12475,2020-03-28,Ghana,141,2,5
12556,2020-03-28,Senegal,130,18,0
12432,2020-03-28,Brunei,120,25,1
12589,2020-03-28,Venezuela,119,39,2
12452,2020-03-28,Cuba,119,4,3
12567,2020-03-28,Sri Lanka,113,9,1
12408,2020-03-28,Afghanistan,110,2,4
12588,2020-03-28,Uzbekistan,104,5,2
12520,2020-03-28,Mauritius,102,0,2
12450,2020-03-28,Cote d'Ivoire,101,3,0
12438,2020-03-28,Cambodia,99,13,0
12591,2020-03-28,West Bank and Gaza,98,18,1
12484,2020-03-28,Honduras,95,3,1
12423,2020-03-28,Belarus,94,32,0
12439,2020-03-28,Cameroon,91,2,2
12500,2020-03-28,Kosovo,91,1,1
12473,2020-03-28,Georgia,90,14,0
12534,2020-03-28,Nigeria,89,3,1
12525,2020-03-28,Montenegro,84,0,1
12579,2020-03-28,Trinidad and Tobago,74,1,3
12428,2020-03-28,Bolivia,74,0,0
12448,2020-03-28,Congo (Kinshasa),65,2,6
12549,2020-03-28,Rwanda,60,0,0
12502,2020-03-28,Kyrgyzstan,58,0,0
12541,2020-03-28,Paraguay,56,1,3
12509,2020-03-28,Liechtenstein,56,0,0
12421,2020-03-28,Bangladesh,48,15,5
12523,2020-03-28,Monaco,42,1,0
12498,2020-03-28,Kenya,38,1,1
12478,2020-03-28,Guatemala,34,10,1
12494,2020-03-28,Jamaica,30,2,1
12583,2020-03-28,Uganda,30,0,0
12594,2020-03-28,Zambia,28,0,0
12422,2020-03-28,Barbados,26,0,0
12513,2020-03-28,Madagascar,26,0,0
12578,2020-03-28,Togo,25,1,1
12462,2020-03-28,El Salvador,19,0,0
12517,2020-03-28,Mali,18,0,0
12516,2020-03-28,Maldives,16,9,0
12467,2020-03-28,Ethiopia,16,1,0
12575,2020-03-28,Tanzania,14,1,0
12457,2020-03-28,Djibouti,14,0,0
12463,2020-03-28,Equatorial Guinea,12,0,0
12524,2020-03-28,Mongolia,12,0,0
12458,2020-03-28,Dominica,11,0,0
12419,2020-03-28,Bahamas,10,1,0
12533,2020-03-28,Niger,10,0,1
12466,2020-03-28,Eswatini,9,0,0
12528,2020-03-28,Namibia,8,2,0
12481,2020-03-28,Guyana,8,0,1
12435,2020-03-28,Burma,8,0,0
12479,2020-03-28,Guinea,8,0,0
12482,2020-03-28,Haiti,8,0,0
12503,2020-03-28,Laos,8,0,0
12527,2020-03-28,Mozambique,8,0,0
12558,2020-03-28,Seychelles,8,0,0
12569,2020-03-28,Suriname,8,0,0
12471,2020-03-28,Gabon,7,0,1
12595,2020-03-28,Zimbabwe,7,0,1
12413,2020-03-28,Antigua and Barbuda,7,0,0
12477,2020-03-28,Grenada,7,0,0
12426,2020-03-28,Benin,6,0,0
12464,2020-03-28,Eritrea,6,0,0
12483,2020-03-28,Holy See,6,0,0
12529,2020-03-28,Nepal,5,1,0
12437,2020-03-28,Cabo Verde,5,0,1
12568,2020-03-28,Sudan,5,0,1
12412,2020-03-28,Angola,5,0,0
12468,2020-03-28,Fiji,5,0,0
12519,2020-03-28,Mauritania,5,0,0
12572,2020-03-28,Syria,5,0,0
12532,2020-03-28,Nicaragua,4,0,1
12447,2020-03-28,Congo (Brazzaville),4,0,0
12551,2020-03-28,Saint Lucia,3,1,0
12472,2020-03-28,Gambia,3,0,1
12427,2020-03-28,Bhutan,3,0,0
12441,2020-03-28,Central African Republic,3,0,0
12442,2020-03-28,Chad,3,0,0
12507,2020-03-28,Liberia,3,0,0
12508,2020-03-28,Libya,3,0,0
12563,2020-03-28,Somalia,3,0,0
12425,2020-03-28,Belize,2,0,0
12480,2020-03-28,Guinea-Bissau,2,0,0
12512,2020-03-28,MS Zaandam,2,0,0
12550,2020-03-28,Saint Kitts and Nevis,2,0,0
12552,2020-03-28,Saint Vincent and the Grenadines,1,1,0
12540,2020-03-28,Papua New Guinea,1,0,0
12577,2020-03-28,Timor-Leste,1,0,0
12770,2020-03-29,US,140909,2665,3420
12681,2020-03-29,Italy,97689,13030,10779
12632,2020-03-29,China,82122,75582,3304
12754,2020-03-29,Spain,80110,14709,6803
12662,2020-03-29,Germany,62095,9211,533
12658,2020-03-29,France,40708,7226,2611
12677,2020-03-29,Iran,38309,12391,2640
12774,2020-03-29,United Kingdom,19780,151,1672
12759,2020-03-29,Switzerland,14829,1595,300
12718,2020-03-29,Netherlands,10930,253,772
12612,2020-03-29,Belgium,10836,1359,431
12687,2020-03-29,"Korea, South",9583,5033,152
12769,2020-03-29,Turkey,9217,105,131
12605,2020-03-29,Austria,8788,479,86
12628,2020-03-29,Canada,6280,466,64
12733,2020-03-29,Portugal,5962,43,119
12724,2020-03-29,Norway,4284,7,25
12619,2020-03-29,Brazil,4256,6,136
12680,2020-03-29,Israel,4247,132,15
12604,2020-03-29,Australia,3984,244,16
12758,2020-03-29,Sweden,3700,16,110
12642,2020-03-29,Czechia,2817,11,16
12679,2020-03-29,Ireland,2615,5,46
12643,2020-03-29,Denmark,2564,73,72
12703,2020-03-29,Malaysia,2470,388,35
12631,2020-03-29,Chile,2139,75,7
12699,2020-03-29,Luxembourg,1950,40,21
12648,2020-03-29,Ecuador,1924,3,58
12683,2020-03-29,Japan,1866,424,54
12732,2020-03-29,Poland,1862,7,22
12735,2020-03-29,Romania,1815,206,43
12726,2020-03-29,Pakistan,1597,29,14
12736,2020-03-29,Russia,1534,64,8
12731,2020-03-29,Philippines,1418,42,71
12764,2020-03-29,Thailand,1388,97,7
12743,2020-03-29,Saudi Arabia,1299,66,8
12676,2020-03-29,Indonesia,1285,64,114
12752,2020-03-29,South Africa,1280,31,2
12657,2020-03-29,Finland,1240,10,11
12664,2020-03-29,Greece,1156,52,38
12675,2020-03-29,India,1024,95,27
12674,2020-03-29,Iceland,1020,135,2
12709,2020-03-29,Mexico,993,4,20
12727,2020-03-29,Panama,901,4,17
12647,2020-03-29,Dominican Republic,859,3,39
12730,2020-03-29,Peru,852,16,18
12748,2020-03-29,Singapore,844,212,3
12602,2020-03-29,Argentina,745,72,19
12745,2020-03-29,Serbia,741,0,13
12750,2020-03-29,Slovenia,730,10,11
12639,2020-03-29,Croatia,713,52,6
12644,2020-03-29,Diamond Princess,712,603,10
12633,2020-03-29,Colombia,702,10,10
12653,2020-03-29,Estonia,679,20,3
12734,2020-03-29,Qatar,634,48,1
12649,2020-03-29,Egypt,609,132,40
12773,2020-03-29,United Arab Emirates,570,58,3
12678,2020-03-29,Iraq,547,143,42
12719,2020-03-29,New Zealand,514,56,1
12598,2020-03-29,Algeria,511,31,31
12608,2020-03-29,Bahrain,499,272,4
12714,2020-03-29,Morocco,479,13,26
12772,2020-03-29,Ukraine,475,6,10
12698,2020-03-29,Lithuania,460,1,7
12693,2020-03-29,Lebanon,438,30,10
12603,2020-03-29,Armenia,424,30,3
12673,2020-03-29,Hungary,408,34,13
12692,2020-03-29,Latvia,347,1,0
12621,2020-03-29,Bulgaria,346,14,8
12599,2020-03-29,Andorra,334,1,6
12617,2020-03-29,Bosnia and Herzegovina,323,8,6
12637,2020-03-29,Costa Rica,314,3,2
12749,2020-03-29,Slovakia,314,2,0
12768,2020-03-29,Tunisia,312,2,8
12775,2020-03-29,Uruguay,309,0,1
12761,2020-03-29,Taiwan*,298,30,2
12685,2020-03-29,Kazakhstan,284,20,1
12710,2020-03-29,Moldova,263,2,2
12684,2020-03-29,Jordan,259,18,3
12723,2020-03-29,North Macedonia,259,3,6
12689,2020-03-29,Kuwait,255,67,0
12741,2020-03-29,San Marino,224,6,22
12622,2020-03-29,Burkina Faso,222,23,12
12641,2020-03-29,Cyprus,214,15,5
12597,2020-03-29,Albania,212,33,10
12606,2020-03-29,Azerbaijan,209,15,4
12778,2020-03-29,Vietnam,188,25,0
12725,2020-03-29,Oman,167,23,0
12638,2020-03-29,Cote d'Ivoire,165,4,1
12663,2020-03-29,Ghana,152,2,5
12706,2020-03-29,Malta,151,2,0
12776,2020-03-29,Uzbekistan,144,7,2
12744,2020-03-29,Senegal,142,27,0
12627,2020-03-29,Cameroon,139,5,6
12640,2020-03-29,Cuba,139,4,3
12620,2020-03-29,Brunei,126,34,1
12596,2020-03-29,Afghanistan,120,2,4
12777,2020-03-29,Venezuela,119,39,2
12755,2020-03-29,Sri Lanka,117,11,1
12722,2020-03-29,Nigeria,111,3,1
12672,2020-03-29,Honduras,110,3,3
12779,2020-03-29,West Bank and Gaza,109,18,1
12708,2020-03-29,Mauritius,107,0,3
12626,2020-03-29,Cambodia,103,21,0
12611,2020-03-29,Belarus,94,32,0
12688,2020-03-29,Kosovo,94,1,1
12661,2020-03-29,Georgia,91,18,0
12713,2020-03-29,Montenegro,85,0,1
12690,2020-03-29,Kyrgyzstan,84,0,0
12616,2020-03-29,Bolivia,81,0,1
12767,2020-03-29,Trinidad and Tobago,78,1,3
12737,2020-03-29,Rwanda,70,0,0
12636,2020-03-29,Congo (Kinshasa),65,2,6
12729,2020-03-29,Paraguay,59,1,3
12697,2020-03-29,Liechtenstein,56,0,0
12609,2020-03-29,Bangladesh,48,15,5
12711,2020-03-29,Monaco,46,1,1
12686,2020-03-29,Kenya,42,1,1
12701,2020-03-29,Madagascar,39,0,0
12666,2020-03-29,Guatemala,34,10,1
12610,2020-03-29,Barbados,33,0,0
12771,2020-03-29,Uganda,33,0,0
12682,2020-03-29,Jamaica,32,2,1
12782,2020-03-29,Zambia,29,0,0
12766,2020-03-29,Togo,25,1,1
12650,2020-03-29,El Salvador,24,0,0
12655,2020-03-29,Ethiopia,21,1,0
12635,2020-03-29,Congo (Brazzaville),19,0,0
12705,2020-03-29,Mali,18,0,1
12721,2020-03-29,Niger,18,0,1
12645,2020-03-29,Djibouti,18,0,0
12704,2020-03-29,Maldives,17,13,0
12667,2020-03-29,Guinea,16,0,0
12670,2020-03-29,Haiti,15,1,0
12763,2020-03-29,Tanzania,14,1,0
12651,2020-03-29,Equatorial Guinea,12,0,0
12652,2020-03-29,Eritrea,12,0,0
12712,2020-03-29,Mongolia,12,0,0
12716,2020-03-29,Namibia,11,2,0
12607,2020-03-29,Bahamas,11,1,0
12646,2020-03-29,Dominica,11,0,0
12623,2020-03-29,Burma,10,0,0
12739,2020-03-29,Saint Lucia,9,1,0
12760,2020-03-29,Syria,9,0,1
12654,2020-03-29,Eswatini,9,0,0
12665,2020-03-29,Grenada,9,0,0
12669,2020-03-29,Guyana,8,0,1
12691,2020-03-29,Laos,8,0,0
12696,2020-03-29,Libya,8,0,0
12715,2020-03-29,Mozambique,8,0,0
12746,2020-03-29,Seychelles,8,0,0
12757,2020-03-29,Suriname,8,0,0
12600,2020-03-29,Angola,7,0,2
12659,2020-03-29,Gabon,7,0,1
12783,2020-03-29,Zimbabwe,7,0,1
12601,2020-03-29,Antigua and Barbuda,7,0,0
12625,2020-03-29,Cabo Verde,6,0,1
12756,2020-03-29,Sudan,6,0,1
12614,2020-03-29,Benin,6,0,0
12671,2020-03-29,Holy See,6,0,0
12707,2020-03-29,Mauritania,5,2,0
12717,2020-03-29,Nepal,5,1,0
12656,2020-03-29,Fiji,5,0,0
12660,2020-03-29,Gambia,4,0,1
12720,2020-03-29,Nicaragua,4,0,1
12615,2020-03-29,Bhutan,4,0,0
12629,2020-03-29,Central African Republic,3,0,0
12630,2020-03-29,Chad,3,0,0
12695,2020-03-29,Liberia,3,0,0
12751,2020-03-29,Somalia,3,0,0
12613,2020-03-29,Belize,2,0,0
12668,2020-03-29,Guinea-Bissau,2,0,0
12700,2020-03-29,MS Zaandam,2,0,0
12738,2020-03-29,Saint Kitts and Nevis,2,0,0
12740,2020-03-29,Saint Vincent and the Grenadines,1,1,0
12728,2020-03-29,Papua New Guinea,1,0,0
12765,2020-03-29,Timor-Leste,1,0,0
12958,2020-03-30,US,161831,5644,4192
12869,2020-03-30,Italy,101739,14620,11591
12942,2020-03-30,Spain,87956,16780,7716
12820,2020-03-30,China,82198,75923,3308
12850,2020-03-30,Germany,66885,13500,645
12846,2020-03-30,France,45170,7964,3030
12865,2020-03-30,Iran,41495,13911,2757
12962,2020-03-30,United Kingdom,22453,171,2046
12947,2020-03-30,Switzerland,15922,1823,359
12800,2020-03-30,Belgium,11899,1527,513
12906,2020-03-30,Netherlands,11817,253,865
12957,2020-03-30,Turkey,10827,162,168
12875,2020-03-30,"Korea, South",9661,5228,158
12793,2020-03-30,Austria,9618,636,108
12816,2020-03-30,Canada,7398,466,80
12921,2020-03-30,Portugal,6408,43,140
12868,2020-03-30,Israel,4695,161,16
12807,2020-03-30,Brazil,4579,120,159
12912,2020-03-30,Norway,4445,12,32
12792,2020-03-30,Australia,4361,257,17
12946,2020-03-30,Sweden,4028,16,146
12830,2020-03-30,Czechia,3001,25,23
12867,2020-03-30,Ireland,2910,5,54
12831,2020-03-30,Denmark,2755,73,77
12891,2020-03-30,Malaysia,2626,479,37
12819,2020-03-30,Chile,2449,156,8
12923,2020-03-30,Romania,2109,209,65
12920,2020-03-30,Poland,2055,7,31
12887,2020-03-30,Luxembourg,1988,40,22
12836,2020-03-30,Ecuador,1962,3,60
12871,2020-03-30,Japan,1866,424,54
12924,2020-03-30,Russia,1836,66,9
12914,2020-03-30,Pakistan,1717,76,21
12919,2020-03-30,Philippines,1546,42,78
12952,2020-03-30,Thailand,1524,229,9
12931,2020-03-30,Saudi Arabia,1453,115,8
12864,2020-03-30,Indonesia,1414,75,122
12845,2020-03-30,Finland,1352,10,13
12940,2020-03-30,South Africa,1326,31,3
12863,2020-03-30,India,1251,102,32
12852,2020-03-30,Greece,1212,52,43
12897,2020-03-30,Mexico,1094,35,28
12862,2020-03-30,Iceland,1086,157,2
12915,2020-03-30,Panama,989,4,24
12918,2020-03-30,Peru,950,53,24
12835,2020-03-30,Dominican Republic,901,4,42
12936,2020-03-30,Singapore,879,228,3
12790,2020-03-30,Argentina,820,228,23
12821,2020-03-30,Colombia,798,15,12
12827,2020-03-30,Croatia,790,67,6
12933,2020-03-30,Serbia,785,0,16
12938,2020-03-30,Slovenia,756,10,11
12841,2020-03-30,Estonia,715,20,3
12832,2020-03-30,Diamond Princess,712,603,10
12922,2020-03-30,Qatar,693,51,1
12837,2020-03-30,Egypt,656,150,41
12866,2020-03-30,Iraq,630,152,46
12961,2020-03-30,United Arab Emirates,611,61,5
12907,2020-03-30,New Zealand,589,63,1
12786,2020-03-30,Algeria,584,37,35
12902,2020-03-30,Morocco,556,15,33
12960,2020-03-30,Ukraine,548,8,13
12796,2020-03-30,Bahrain,515,279,4
12886,2020-03-30,Lithuania,491,7,7
12791,2020-03-30,Armenia,482,30,3
12861,2020-03-30,Hungary,447,34,15
12881,2020-03-30,Lebanon,446,35,11
12880,2020-03-30,Latvia,376,1,0
12787,2020-03-30,Andorra,370,10,8
12805,2020-03-30,Bosnia and Herzegovina,368,17,10
12809,2020-03-30,Bulgaria,359,17,8
12937,2020-03-30,Slovakia,336,7,0
12825,2020-03-30,Costa Rica,330,4,2
12963,2020-03-30,Uruguay,320,0,1
12956,2020-03-30,Tunisia,312,3,8
12949,2020-03-30,Taiwan*,306,39,5
12873,2020-03-30,Kazakhstan,302,21,1
12898,2020-03-30,Moldova,298,15,2
12911,2020-03-30,North Macedonia,285,12,7
12794,2020-03-30,Azerbaijan,273,26,4
12872,2020-03-30,Jordan,268,26,5
12877,2020-03-30,Kuwait,266,72,0
12810,2020-03-30,Burkina Faso,246,31,12
12829,2020-03-30,Cyprus,230,22,7
12929,2020-03-30,San Marino,230,13,25
12785,2020-03-30,Albania,223,44,11
12966,2020-03-30,Vietnam,203,55,0
12913,2020-03-30,Oman,179,29,0
12828,2020-03-30,Cuba,170,4,4
12784,2020-03-30,Afghanistan,170,2,4
12826,2020-03-30,Cote d'Ivoire,168,6,1
12932,2020-03-30,Senegal,162,27,0
12894,2020-03-30,Malta,156,2,0
12799,2020-03-30,Belarus,152,32,0
12851,2020-03-30,Ghana,152,2,5
12964,2020-03-30,Uzbekistan,149,7,2
12815,2020-03-30,Cameroon,139,5,6
12860,2020-03-30,Honduras,139,3,7
12965,2020-03-30,Venezuela,135,39,3
12910,2020-03-30,Nigeria,131,8,2
12896,2020-03-30,Mauritius,128,0,3
12808,2020-03-30,Brunei,127,38,1
12943,2020-03-30,Sri Lanka,122,15,2
12967,2020-03-30,West Bank and Gaza,116,18,1
12814,2020-03-30,Cambodia,107,21,0
12849,2020-03-30,Georgia,103,20,0
12804,2020-03-30,Bolivia,97,0,4
12878,2020-03-30,Kyrgyzstan,94,3,0
12876,2020-03-30,Kosovo,94,1,1
12901,2020-03-30,Montenegro,91,0,1
12955,2020-03-30,Trinidad and Tobago,82,1,3
12824,2020-03-30,Congo (Kinshasa),81,2,8
12925,2020-03-30,Rwanda,70,0,0
12917,2020-03-30,Paraguay,64,1,3
12885,2020-03-30,Liechtenstein,62,0,0
12874,2020-03-30,Kenya,50,1,1
12797,2020-03-30,Bangladesh,49,19,5
12899,2020-03-30,Monaco,49,1,1
12889,2020-03-30,Madagascar,43,0,0
12854,2020-03-30,Guatemala,36,10,1
12870,2020-03-30,Jamaica,36,2,1
12970,2020-03-30,Zambia,35,0,0
12798,2020-03-30,Barbados,33,0,0
12959,2020-03-30,Uganda,33,0,0
12954,2020-03-30,Togo,30,1,1
12838,2020-03-30,El Salvador,30,0,0
12909,2020-03-30,Niger,27,0,3
12893,2020-03-30,Mali,25,0,2
12843,2020-03-30,Ethiopia,23,4,0
12855,2020-03-30,Guinea,22,0,0
12951,2020-03-30,Tanzania,19,1,0
12823,2020-03-30,Congo (Brazzaville),19,0,0
12833,2020-03-30,Djibouti,18,0,0
12892,2020-03-30,Maldives,17,13,0
12858,2020-03-30,Haiti,15,1,0
12795,2020-03-30,Bahamas,14,1,0
12811,2020-03-30,Burma,14,0,0
12900,2020-03-30,Mongolia,12,2,0
12839,2020-03-30,Equatorial Guinea,12,0,0
12840,2020-03-30,Eritrea,12,0,0
12904,2020-03-30,Namibia,11,2,0
12834,2020-03-30,Dominica,11,0,0
12948,2020-03-30,Syria,10,0,2
12927,2020-03-30,Saint Lucia,9,1,0
12842,2020-03-30,Eswatini,9,0,0
12853,2020-03-30,Grenada,9,0,0
12857,2020-03-30,Guyana,8,0,1
12856,2020-03-30,Guinea-Bissau,8,0,0
12879,2020-03-30,Laos,8,0,0
12884,2020-03-30,Libya,8,0,0
12903,2020-03-30,Mozambique,8,0,0
12934,2020-03-30,Seychelles,8,0,0
12945,2020-03-30,Suriname,8,0,0
12788,2020-03-30,Angola,7,0,2
12847,2020-03-30,Gabon,7,0,1
12971,2020-03-30,Zimbabwe,7,0,1
12789,2020-03-30,Antigua and Barbuda,7,0,0
12926,2020-03-30,Saint Kitts and Nevis,7,0,0
12944,2020-03-30,Sudan,6,0,2
12813,2020-03-30,Cabo Verde,6,0,1
12802,2020-03-30,Benin,6,0,0
12859,2020-03-30,Holy See,6,0,0
12895,2020-03-30,Mauritania,5,2,1
12905,2020-03-30,Nepal,5,1,0
12818,2020-03-30,Chad,5,0,0
12844,2020-03-30,Fiji,5,0,0
12848,2020-03-30,Gambia,4,0,1
12908,2020-03-30,Nicaragua,4,0,1
12803,2020-03-30,Bhutan,4,0,0
12801,2020-03-30,Belize,3,0,0
12806,2020-03-30,Botswana,3,0,0
12817,2020-03-30,Central African Republic,3,0,0
12883,2020-03-30,Liberia,3,0,0
12939,2020-03-30,Somalia,3,0,0
12888,2020-03-30,MS Zaandam,2,0,0
12928,2020-03-30,Saint Vincent and the Grenadines,1,1,0
12916,2020-03-30,Papua New Guinea,1,0,0
12953,2020-03-30,Timor-Leste,1,0,0
13146,2020-03-31,US,188172,7024,5367
13057,2020-03-31,Italy,105792,15729,12428
13130,2020-03-31,Spain,95923,19259,8464
13008,2020-03-31,China,82279,76206,3309
13038,2020-03-31,Germany,71808,16100,775
13034,2020-03-31,France,52827,9513,3532
13053,2020-03-31,Iran,44605,14656,2898
13150,2020-03-31,United Kingdom,25481,179,2429
13135,2020-03-31,Switzerland,16605,1823,433
13145,2020-03-31,Turkey,13531,243,214
12988,2020-03-31,Belgium,12775,1696,705
13094,2020-03-31,Netherlands,12667,253,1040
12981,2020-03-31,Austria,10180,1095,128
13063,2020-03-31,"Korea, South",9786,5408,162
13004,2020-03-31,Canada,8527,1592,101
13109,2020-03-31,Portugal,7443,43,160
12995,2020-03-31,Brazil,5717,127,201
13056,2020-03-31,Israel,5358,224,20
13100,2020-03-31,Norway,4641,13,39
12980,2020-03-31,Australia,4559,358,18
13134,2020-03-31,Sweden,4435,16,180
13018,2020-03-31,Czechia,3308,45,31
13055,2020-03-31,Ireland,3235,5,71
13019,2020-03-31,Denmark,3039,77,90
13079,2020-03-31,Malaysia,2766,537,43
13007,2020-03-31,Chile,2738,156,12
13112,2020-03-31,Russia,2337,121,17
